Account_ID,Account_Open_Date,Account_Age_Days,Region,Avg_Monthly_Balance_THB,Is_Mule,Total_Inflow_THB,Total_Outflow_THB,Inbound_Count,Outbound_Count,Outflow_Ratio_24h,Counterparty_Diversity,Off_Peak_Frequency,Round_Amount_Ratio
ACC01193,2021-05-22,1801,Bangkok,10092.57,0,97433.29,3277.58,8,4,0.0,1.0,0.0,0.25
ACC01194,2024-10-13,561,Bangkok,8441.96,0,3721.03,9016.49,5,8,0.5197,1.0,0.0,0.0
ACC01195,2018-02-06,3002,Bangkok,33709.71,0,6977.62,66392.07,7,9,1.0,1.0,0.125,0.0
ACC01196,2018-03-19,2961,Bangkok,162190.0,0,32530.47,2557.32,10,4,0.0418,1.0,0.0,0.0
ACC01197,2017-06-05,3248,Central,34076.33,0,20398.31,53626.55,9,9,0.0,1.0,0.0,0.1111
ACC01198,2021-06-05,1787,North,180909.65,0,1441.1,38642.89,5,9,0.0,1.0,0.0714,0.0
ACC01199,2020-09-05,2060,Central,16976.4,0,8912.8,5687.21,10,7,0.4486,1.0,0.0588,0.0
ACC01200,2021-06-11,1781,North,4801.7,0,61834.93,4447.08,7,5,0.0312,1.0,0.0833,0.0
ACC01201,2019-01-24,2650,East,10571.08,0,2224.4,2551.56,4,4,0.0,1.0,0.0,0.0
ACC01202,2019-02-11,2632,East,44766.97,0,1551.99,7657.2,4,10,1.0,1.0,0.0,0.0
ACC01203,2016-08-05,3552,North,14663.92,0,7278.61,16108.34,11,7,0.8524,1.0,0.0,0.0
ACC01204,2024-12-28,485,Northeast,32443.72,0,24097.77,8502.81,6,9,0.0,1.0,0.0667,0.1667
ACC01205,2018-10-31,2735,West,20923.16,0,24074.71,39656.3,6,8,1.0,1.0,0.0714,0.1667
ACC01206,2022-04-18,1470,West,86119.47,0,6199.06,6846.24,8,8,0.6132,1.0,0.0,0.0
ACC01207,2023-04-12,1111,Bangkok,61262.3,0,5438.28,3737.57,4,5,0.096,1.0,0.0,0.0
ACC01208,2017-11-14,3086,Northeast,210750.32,0,3469.06,3061.71,4,5,0.157,1.0,0.1111,0.0
ACC01209,2018-07-11,2847,South,24455.82,0,17223.55,12712.74,8,7,0.5806,1.0,0.0,0.125
ACC01210,2022-06-12,1415,West,23775.86,0,3531.29,9322.16,4,8,0.0341,1.0,0.0,0.0
ACC01211,2022-07-09,1388,West,63785.19,0,3009.74,24296.2,5,7,0.2645,1.0,0.0833,0.0
ACC01212,2018-03-31,2949,Bangkok,2605.91,0,41062.42,5046.94,7,4,0.0909,1.0,0.0,0.0
ACC01213,2022-08-12,1354,East,12324.41,0,20000.0,26011.65,1,5,0.0,1.0,0.1667,1.0
ACC01214,2021-02-25,1887,East,31562.64,0,3222.57,4997.5,6,8,0.4089,1.0,0.0714,0.0
ACC01215,2021-05-17,1806,East,26426.16,0,65854.1,2577.47,7,4,0.0077,1.0,0.0,0.0
ACC01216,2026-02-07,79,Central,792.73,1,23516.0,23600.0,2,4,1.0,0.5,0.0,0.0
ACC01217,2018-06-20,2868,Bangkok,14284.5,0,9820.51,5392.72,6,5,0.1204,1.0,0.0,0.1667
ACC01218,2019-02-03,2640,Bangkok,76081.22,0,31302.68,2916.32,4,4,0.0,1.0,0.0,0.25
ACC01219,2017-07-23,3200,South,7048.55,0,2011.92,6880.93,3,8,0.0,1.0,0.0,0.0
ACC01220,2018-10-12,2754,Northeast,10166.67,0,2855.02,10732.83,3,11,1.0,1.0,0.0714,0.0
ACC01221,2025-12-29,119,South,4346.21,0,41151.34,3821.9,4,6,0.0099,1.0,0.1,0.0
ACC01222,2017-04-20,3294,West,28593.06,0,4148.61,7348.96,7,8,0.0,1.0,0.0667,0.0
ACC01223,2021-03-16,1868,Northeast,26120.09,0,2917.67,35470.39,4,9,0.0,1.0,0.0,0.0
ACC01224,2016-07-08,3580,Central,48137.96,0,2078.19,33408.0,2,6,0.0,1.0,0.0,0.0
ACC01225,2017-05-20,3264,Central,4658.19,0,15524.5,69831.48,12,8,0.039,1.0,0.1,0.0
ACC01226,2018-01-11,3028,Bangkok,70156.03,0,24979.67,242.46,9,1,0.0097,1.0,0.1,0.1111
ACC01227,2022-12-03,1241,Northeast,21969.28,0,46955.97,3840.78,5,5,0.0145,1.0,0.1,0.4
ACC01228,2017-07-20,3203,Bangkok,544821.32,0,5310.4,7878.08,10,8,0.5826,1.0,0.1111,0.1
ACC01229,2023-04-12,1111,Bangkok,19176.33,0,61872.55,35913.3,10,4,0.0,1.0,0.0,0.2
ACC01230,2019-10-13,2388,Bangkok,20703.25,0,2207.87,65419.9,5,4,0.0,1.0,0.1111,0.0
ACC01231,2023-03-17,1137,Northeast,338399.34,0,33734.07,11006.96,7,12,0.0393,1.0,0.0,0.1429
ACC01232,2024-07-11,655,North,182686.16,0,18531.79,1243.49,7,3,0.0294,1.0,0.1,0.2857
ACC01233,2020-04-12,2206,Northeast,32539.57,0,10007.16,42986.54,8,6,0.0071,1.0,0.0,0.125
ACC01234,2023-10-19,921,East,15620.35,0,2256.61,8532.26,4,6,0.0,1.0,0.0,0.0
ACC01235,2023-03-24,1130,Bangkok,19812.37,0,9038.61,5762.92,9,5,0.5365,1.0,0.0714,0.0
ACC01236,2018-03-27,2953,Bangkok,1911.24,0,101762.68,2010.38,8,5,0.0045,1.0,0.0769,0.0
ACC01237,2025-10-06,203,North,36446.42,0,31097.52,4646.41,9,6,0.0,1.0,0.0,0.1111
ACC01238,2026-03-01,57,South,3561.38,1,94750.0,89800.0,4,4,0.9478,0.5,0.375,0.75
ACC01239,2019-10-03,2398,Bangkok,14613.99,0,23261.2,37666.81,4,6,0.8598,1.0,0.0,0.25
ACC01240,2020-03-29,2220,Bangkok,22868.6,0,2485.69,5270.55,6,4,0.6417,1.0,0.0,0.0
ACC01241,2020-03-13,2236,Bangkok,44847.91,0,3528.38,6515.88,2,7,0.0,1.0,0.2222,0.0
ACC01242,2022-12-11,1233,Bangkok,3513.2,0,10566.83,35907.5,10,7,0.0,1.0,0.0,0.0
ACC01243,2018-01-15,3024,North,9550.0,0,1729.11,15952.5,4,3,1.0,1.0,0.0,0.0
ACC01244,2022-03-26,1493,Northeast,25169.96,0,12162.35,1139.64,7,3,0.0104,1.0,0.0,0.1429
ACC01245,2023-03-09,1145,North,54762.62,0,3790.76,681.71,5,2,0.0,1.0,0.1429,0.0
ACC01246,2025-12-14,134,Central,31248.91,0,10667.25,17654.43,7,4,0.0,1.0,0.0,0.0
ACC01247,2024-01-04,844,Bangkok,132621.33,0,9937.54,5351.61,7,6,0.046,1.0,0.0769,0.0
ACC01248,2026-01-28,89,Northeast,949.89,1,180000.0,100000.0,2,1,0.5556,1.0,0.3333,1.0
ACC01249,2022-08-24,1342,Bangkok,278099.6,0,5431.95,29431.59,6,8,0.0,1.0,0.0,0.0
ACC01250,2017-01-31,3373,North,285377.89,0,62117.51,1104.73,6,2,0.0,1.0,0.0,0.3333
ACC01251,2019-02-26,2617,South,23434.2,0,20186.82,407.49,10,1,0.0202,1.0,0.0,0.1
ACC01252,2023-07-15,1017,Bangkok,905.76,0,5107.78,21713.08,6,10,1.0,0.8333,0.125,0.0
ACC01253,2017-05-27,3257,North,7792.84,0,298.98,10185.34,1,8,0.0,1.0,0.1111,0.0
ACC01254,2017-02-05,3368,Central,21128.03,0,21755.31,14375.99,4,7,0.0888,1.0,0.0,0.25
ACC01255,2022-08-09,1357,East,23751.23,0,7706.47,5712.97,8,5,0.0,1.0,0.0,0.0
ACC01256,2023-05-14,1079,East,27275.77,0,32490.45,3700.52,9,4,0.0883,1.0,0.0,0.1111
ACC01257,2017-07-15,3208,Northeast,3586.33,0,4572.51,17138.07,5,5,1.0,1.0,0.0,0.0
ACC01258,2019-07-02,2491,Bangkok,259848.04,0,22530.2,31895.9,9,12,0.1745,1.0,0.0476,0.1111
ACC01259,2017-05-25,3259,Bangkok,70699.04,0,24492.78,6927.67,8,6,0.0,1.0,0.0,0.125
ACC01260,2016-12-15,3420,Bangkok,41747.71,0,13878.03,4077.45,4,4,0.0,1.0,0.0,0.0
ACC01261,2018-06-01,2887,West,6588.13,0,17739.85,6967.89,4,7,0.0356,1.0,0.0909,0.25
ACC01262,2024-11-25,518,North,53174.99,0,1249.48,2318.4,2,6,0.3001,1.0,0.0,0.0
ACC01263,2025-12-26,122,Bangkok,69297.96,0,91247.91,5853.67,11,5,0.032,1.0,0.0,0.2727
ACC01264,2024-12-30,483,Central,65446.86,0,34720.12,23224.77,11,7,0.0254,1.0,0.0,0.1818
ACC01265,2024-05-30,697,South,6736.7,0,16965.68,2756.46,11,4,0.0754,1.0,0.0,0.0909
ACC01266,2023-12-29,850,Bangkok,29223.76,0,23435.93,12397.97,5,6,0.0392,1.0,0.0,0.2
ACC01267,2019-11-20,2350,Bangkok,15627.62,0,3973.42,118769.98,4,8,1.0,1.0,0.1667,0.0
ACC01268,2026-02-08,78,Bangkok,3193.96,1,185000.0,185000.0,6,11,0.9405,0.1667,0.2353,1.0
ACC01269,2023-12-04,875,Northeast,14064.47,0,3306.53,6169.8,5,8,0.3244,1.0,0.0769,0.0
ACC01270,2016-07-22,3566,Bangkok,92295.21,0,9797.23,1537.64,11,4,0.0,1.0,0.0667,0.0
ACC01271,2021-07-13,1749,West,39545.53,0,11367.79,29593.07,9,10,1.0,1.0,0.0526,0.0
ACC01272,2019-07-29,2464,East,39784.15,0,18092.05,31437.97,4,8,0.0,1.0,0.0833,0.25
ACC01273,2026-02-18,68,Bangkok,1963.99,1,115000.0,115000.0,3,7,0.9843,0.3333,0.4,1.0
ACC01274,2020-11-24,1980,Bangkok,19552.31,0,5092.94,7576.84,6,8,0.8476,1.0,0.0,0.0
ACC01275,2023-08-15,986,Bangkok,28145.41,0,15360.93,14087.61,5,4,0.651,1.0,0.0,0.2
ACC01276,2016-11-15,3450,East,13363.1,0,3434.54,8256.29,5,4,0.0,1.0,0.0,0.0
ACC01277,2022-03-27,1492,Bangkok,27641.63,0,18396.05,1667.86,5,4,0.0601,1.0,0.1111,0.2
ACC01278,2020-04-25,2193,Central,19863.39,0,19654.51,25210.19,4,2,0.0,1.0,0.1667,0.25
ACC01279,2016-06-26,3592,Bangkok,41939.5,0,5243.23,27852.64,9,7,0.2776,1.0,0.0,0.0
ACC01280,2024-05-10,717,Bangkok,8489.01,0,4110.56,7600.7,4,7,0.1016,1.0,0.0,0.0
ACC01281,2022-07-14,1383,Bangkok,28322.06,0,5393.63,3915.29,6,4,0.0,1.0,0.0,0.0
ACC01282,2021-07-17,1745,West,14183.16,0,1045.23,575.36,2,4,0.0,1.0,0.1667,0.0
ACC01283,2025-10-03,206,East,8159.12,0,28607.88,1696.59,8,5,0.0184,1.0,0.0769,0.125
ACC01284,2016-11-19,3446,Bangkok,431605.52,0,4257.47,9454.69,8,9,0.4903,1.0,0.1176,0.0
ACC01285,2016-08-06,3551,North,51848.41,0,9441.16,31476.99,5,8,0.0,1.0,0.0,0.2
ACC01286,2026-02-18,68,East,1574.09,0,56402.29,2084.09,6,3,0.0165,1.0,0.0,0.3333
ACC01287,2016-09-05,3521,Bangkok,23870.01,0,3980.62,8888.2,8,7,0.4141,1.0,0.0667,0.0
ACC01288,2026-02-03,83,Bangkok,16955.46,0,36026.57,1409.34,7,3,0.0026,1.0,0.2,0.1429
ACC01289,2021-03-20,1864,Bangkok,209432.12,0,1888.72,4302.94,3,5,0.0,1.0,0.0,0.0
ACC01290,2024-04-08,749,Northeast,220312.24,0,30973.13,4636.62,10,5,0.0566,1.0,0.0,0.1
ACC01291,2026-02-06,80,South,27464.79,0,2913.57,3018.42,4,4,0.6369,1.0,0.0,0.0
ACC01292,2018-01-20,3019,Bangkok,955853.92,0,3816.63,40913.96,9,3,1.0,1.0,0.0,0.0
ACC01293,2025-02-02,449,North,48999.97,0,37998.63,25567.4,5,8,0.0,1.0,0.0,0.4
ACC01294,2025-06-18,313,South,4192.48,0,5083.05,2524.01,7,5,0.2341,1.0,0.0833,0.0
ACC01295,2017-07-05,3218,Northeast,243308.27,0,24229.13,11056.81,5,9,0.0199,1.0,0.0,0.2
ACC01296,2017-11-12,3088,Bangkok,4458.31,0,3456.09,29866.44,6,9,1.0,1.0,0.0,0.0
ACC01297,2019-06-13,2510,Central,2606.32,0,24234.34,6737.99,9,4,0.0,1.0,0.0769,0.0
ACC01298,2026-02-27,59,Bangkok,4864.59,1,3766.0,3800.0,1,1,1.0,1.0,0.0,0.0
ACC01299,2023-04-04,1119,Central,8534.91,0,2901.14,8015.18,4,9,0.1119,1.0,0.0769,0.0
ACC01300,2020-10-29,2006,Bangkok,2401.56,0,5664.28,30748.61,5,10,0.469,1.0,0.0667,0.0
ACC01301,2017-02-08,3365,Bangkok,14402.05,0,2134.94,27416.49,2,8,1.0,1.0,0.0,0.0
ACC01302,2017-08-12,3180,North,377.62,0,17752.67,10722.4,6,8,0.0607,1.0,0.0,0.1667
ACC01303,2024-07-07,659,Central,15884.91,0,27188.44,2109.06,6,6,0.034,1.0,0.0,0.1667
ACC01304,2016-06-27,3591,Central,63819.94,0,4394.4,33961.34,6,9,0.0,1.0,0.2667,0.0
ACC01305,2023-04-13,1110,North,100217.78,0,11818.35,8986.87,4,9,0.0,1.0,0.0,0.25
ACC01306,2025-05-09,353,North,138258.29,0,6760.88,6004.97,10,7,0.024,1.0,0.0,0.0
ACC01307,2017-08-18,3174,North,10472.76,0,260.44,3548.98,1,5,0.0,1.0,0.0,0.0
ACC01308,2017-07-20,3203,Central,57759.21,0,7704.81,3582.22,8,5,0.0157,1.0,0.0769,0.0
ACC01309,2018-05-14,2905,Bangkok,40866.14,0,41706.75,4311.1,7,7,0.0314,1.0,0.0714,0.2857
ACC01310,2025-12-24,124,Bangkok,16951.28,0,5682.7,780.26,5,4,0.0174,1.0,0.0,0.0
ACC01311,2016-10-13,3483,Bangkok,5059.78,0,50892.09,1631.43,8,5,0.0099,1.0,0.0769,0.25
ACC01312,2021-04-17,1836,Northeast,4092.35,0,30605.46,4412.25,5,9,0.0164,1.0,0.0714,0.2
ACC01313,2025-05-01,361,Bangkok,25253.08,0,1970.82,3250.46,2,3,0.0,1.0,0.0,0.0
ACC01314,2019-12-01,2339,Bangkok,36480.86,0,4908.37,22952.91,5,5,0.0917,1.0,0.1,0.0
ACC01315,2022-08-04,1362,South,7811.58,0,53070.7,13018.88,7,6,0.0749,1.0,0.0,0.2857
ACC01316,2019-09-23,2408,East,35717.14,0,2876.57,3726.33,2,7,0.0,1.0,0.0,0.0
ACC01317,2017-11-26,3074,Northeast,23303.92,0,33713.09,2547.2,8,3,0.0,1.0,0.0909,0.125
ACC01318,2025-02-15,436,Central,20149.74,0,5033.16,6309.13,8,4,0.0935,1.0,0.0833,0.0
ACC01319,2025-03-04,419,North,23107.76,0,3811.33,64776.8,3,5,1.0,1.0,0.125,0.0
ACC01320,2018-05-22,2897,North,29921.37,0,6688.33,18303.11,8,10,1.0,1.0,0.0,0.0
ACC01321,2017-01-18,3386,Bangkok,13523.83,0,1942.36,184.87,3,2,0.0261,1.0,0.0,0.0
ACC01322,2025-01-15,467,East,13210.42,0,7880.78,22811.37,8,6,1.0,1.0,0.0,0.0
ACC01323,2018-09-05,2791,Bangkok,35559.53,0,5993.99,5584.09,8,3,0.0665,1.0,0.0,0.0
ACC01324,2021-05-16,1807,South,124537.03,0,3380.37,4418.61,7,5,0.2323,1.0,0.0,0.0
ACC01325,2025-09-07,232,Bangkok,71697.07,0,6381.03,2751.71,5,3,0.0,1.0,0.125,0.2
ACC01326,2023-07-13,1019,North,49901.23,0,126923.78,3978.99,10,4,0.0198,1.0,0.1429,0.2
ACC01327,2025-06-02,329,North,7800.58,0,4893.06,31272.01,4,6,0.0627,1.0,0.0,0.0
ACC01328,2017-02-16,3357,Bangkok,12038.65,0,2350.54,1190.08,4,2,0.0,1.0,0.0,0.0
ACC01329,2019-07-29,2464,Bangkok,19927.87,0,31959.89,5965.94,4,7,0.0231,1.0,0.0,0.25
ACC01330,2025-10-24,185,East,7524.47,0,3463.9,13463.3,3,5,0.0,1.0,0.0,0.0
ACC01331,2022-02-25,1522,Bangkok,126580.65,0,36102.22,8305.35,9,10,0.1011,1.0,0.1053,0.2222
ACC01332,2023-05-26,1067,Bangkok,20345.76,0,6854.99,559.81,5,1,0.0,1.0,0.0,0.0
ACC01333,2018-05-05,2914,Bangkok,7943.4,0,9711.74,36338.46,10,5,0.0585,1.0,0.0,0.0
ACC01334,2023-08-08,993,South,71767.49,0,9571.83,4413.14,8,6,0.0668,1.0,0.0,0.125
ACC01335,2023-09-04,966,Bangkok,12071.86,0,43402.44,899.27,5,1,0.0,1.0,0.0,0.4
ACC01336,2017-02-01,3372,Bangkok,47971.56,0,5315.61,14493.81,9,7,0.1125,1.0,0.0,0.0
ACC01337,2024-05-02,725,Bangkok,125031.41,0,32887.97,7297.15,9,8,0.1709,1.0,0.0,0.1111
ACC01338,2016-05-15,3634,East,252702.04,0,3880.0,1755.73,3,4,0.0,1.0,0.0,0.0
ACC01339,2021-03-27,1857,Bangkok,18082.51,0,31409.5,2870.9,6,5,0.0152,1.0,0.0,0.3333
ACC01340,2019-04-10,2574,Central,12995.04,0,31642.51,7456.84,3,4,0.0114,1.0,0.1429,0.3333
ACC01341,2019-12-02,2338,Bangkok,65582.19,0,7745.92,9019.65,9,7,1.0,1.0,0.0,0.0
ACC01342,2018-07-19,2839,Northeast,173272.47,0,2466.01,20583.93,3,6,0.9991,1.0,0.0,0.0
ACC01343,2023-09-17,953,East,90081.71,0,4487.0,1936.93,7,2,0.0,1.0,0.0,0.0
ACC01344,2024-06-27,669,West,69570.55,0,2431.75,33204.61,5,6,0.0,1.0,0.0,0.0
ACC01345,2021-10-13,1657,Central,54040.68,0,16810.66,2184.63,4,3,0.0,1.0,0.0,0.25
ACC01346,2017-11-06,3094,Northeast,16965.74,0,25953.01,6200.52,3,10,0.0,1.0,0.0,0.3333
ACC01347,2018-07-28,2830,Central,241542.56,0,271.4,3659.67,1,6,1.0,1.0,0.0,0.0
ACC01348,2024-04-24,733,Bangkok,3907.45,0,1365.69,5592.64,2,8,0.0,1.0,0.0,0.0
ACC01349,2025-05-30,332,Bangkok,22988.8,0,35331.73,6495.8,3,4,0.0,1.0,0.0,0.6667
ACC01350,2026-01-15,102,Bangkok,5878.55,0,6938.56,1936.55,10,7,0.1458,1.0,0.0588,0.0
ACC01351,2016-11-14,3451,Central,25342.63,0,10016.41,28979.86,8,9,0.2992,1.0,0.0,0.0
ACC01352,2020-12-08,1966,Northeast,17007.37,0,4360.09,6731.9,7,7,0.227,0.8571,0.0,0.0
ACC01353,2026-03-15,43,Central,10079.9,0,3368.57,11589.84,4,4,0.0,1.0,0.0,0.0
ACC01354,2023-12-05,874,Northeast,30904.26,0,10730.91,58184.7,3,7,0.0,1.0,0.2,0.0
ACC01355,2024-02-25,792,Bangkok,47580.52,0,37234.69,2987.91,9,6,0.0492,1.0,0.0,0.1111
ACC01356,2016-10-15,3481,East,4483.47,0,13541.42,100345.03,10,7,1.0,1.0,0.0588,0.0
ACC01357,2022-01-08,1570,East,3301.11,0,5739.87,2902.91,7,5,0.151,1.0,0.0,0.0
ACC01358,2017-12-15,3055,Central,35312.12,0,10731.85,3095.61,11,5,0.0746,1.0,0.0,0.0
ACC01359,2022-05-06,1452,East,27139.71,0,7004.18,2702.94,6,6,0.0,1.0,0.0,0.0
ACC01360,2018-09-01,2795,Bangkok,98088.52,0,2673.31,5965.27,3,8,0.0,1.0,0.0,0.0
ACC01361,2018-06-04,2884,Northeast,42158.95,0,11658.63,26335.0,5,8,0.0,1.0,0.0,0.2
ACC01362,2017-04-07,3307,Northeast,11469.71,0,31736.15,3500.56,9,8,0.0292,1.0,0.0,0.1111
ACC01363,2024-09-28,576,Bangkok,26220.23,0,18485.56,1542.86,7,3,0.0835,1.0,0.0,0.0
ACC01364,2019-12-18,2322,North,5787.04,0,9117.84,1119.0,8,3,0.1054,1.0,0.0909,0.125
ACC01365,2021-12-24,1585,Central,4738.54,0,4336.19,12271.0,3,8,0.0126,1.0,0.0,0.0
ACC01366,2019-04-06,2578,Northeast,46466.36,0,4090.45,18218.54,7,7,1.0,1.0,0.0,0.0
ACC01367,2016-11-08,3457,Bangkok,79673.6,0,3910.96,2803.41,4,5,0.0,1.0,0.1111,0.0
ACC01368,2023-07-04,1028,Northeast,76966.89,0,27854.42,10275.0,6,8,0.1803,1.0,0.0,0.1667
ACC01369,2023-10-07,933,Bangkok,77829.36,0,4392.24,1837.19,7,4,0.0,1.0,0.0,0.0
ACC01370,2016-11-10,3455,West,74197.18,0,60873.94,1587.14,4,3,0.0,1.0,0.0,0.0
ACC01371,2024-12-03,510,Central,69427.81,0,98189.57,16399.55,7,12,0.039,1.0,0.0,0.2857
ACC01372,2022-04-19,1469,Bangkok,21832.26,0,4754.4,4138.12,9,6,0.3589,1.0,0.0,0.0
ACC01373,2022-07-17,1380,North,28178.66,0,13463.58,7084.57,7,8,0.1698,1.0,0.0,0.1429
ACC01374,2020-06-14,2143,Central,19846.57,0,12034.78,6702.83,6,4,0.4782,1.0,0.0,0.0
ACC01375,2018-01-24,3015,Bangkok,88844.32,0,9283.28,22971.32,5,9,0.1617,1.0,0.0,0.2
ACC01376,2019-05-06,2548,East,39309.66,0,1524.18,21647.03,4,7,1.0,1.0,0.0,0.0
ACC01377,2025-05-04,358,Bangkok,35276.0,0,46120.39,33454.62,6,8,0.0042,1.0,0.0,0.3333
ACC01378,2018-09-18,2778,North,4863.54,0,728.33,1341.85,3,4,0.0,1.0,0.0,0.0
ACC01379,2022-02-25,1522,Bangkok,288325.76,0,10314.87,39241.05,5,8,0.0,1.0,0.0,0.0
ACC01380,2021-08-04,1727,Northeast,6225.7,0,4704.72,147194.39,3,10,0.0,1.0,0.0,0.0
ACC01381,2025-12-21,127,Bangkok,65167.87,0,2920.25,559.87,5,2,0.0,1.0,0.1429,0.0
ACC01382,2021-06-14,1778,Bangkok,20846.54,0,103.65,3102.24,1,5,0.6833,1.0,0.0,0.0
ACC01383,2018-02-28,2980,North,4705.08,0,24467.52,3511.04,7,4,0.0126,1.0,0.0,0.2857
ACC01384,2025-03-04,419,Bangkok,3017.79,0,18548.77,21020.12,7,6,0.0681,1.0,0.0,0.1429
ACC01385,2016-09-13,3513,South,1003.59,0,5339.34,4176.8,5,5,0.0,1.0,0.0,0.0
ACC01386,2019-03-24,2591,Central,18053.13,0,16958.82,10937.48,2,7,0.0,1.0,0.0,0.0
ACC01387,2023-12-09,870,East,51891.14,0,10415.53,35952.57,6,7,0.1676,1.0,0.0769,0.1667
ACC01388,2017-04-03,3311,East,60393.25,0,3529.98,3084.36,5,5,0.0,1.0,0.0,0.0
ACC01389,2023-09-15,955,Northeast,28225.35,0,34856.48,1849.45,12,5,0.0,0.9167,0.0588,0.0833
ACC01390,2024-09-09,595,South,1049.4,1,129900.0,129900.0,2,2,1.0,1.0,0.5,0.5
ACC01391,2023-10-26,914,Bangkok,18885.43,0,29166.97,3062.94,7,8,0.0318,1.0,0.0,0.1429
ACC01392,2017-10-29,3102,Northeast,13805.94,0,5412.27,2021.25,5,5,0.0,1.0,0.0,0.0
ACC01393,2026-04-15,12,South,2554.41,1,179900.0,179900.0,4,7,1.0,0.5,0.4545,0.75
ACC01394,2024-06-16,680,Bangkok,27964.28,0,68288.86,1491.26,9,3,0.0,1.0,0.0,0.1111
ACC01395,2019-01-22,2652,South,11226.94,0,6202.34,5337.96,8,6,0.3876,1.0,0.0,0.0
ACC01396,2020-09-07,2058,Bangkok,122567.35,0,9929.16,2271.51,7,3,0.0,1.0,0.0,0.0
ACC01397,2018-05-12,2907,Northeast,23190.98,0,9063.31,3814.62,6,6,0.0293,1.0,0.0,0.1667
ACC01398,2017-04-17,3297,Bangkok,1663.25,0,2697.13,37826.99,3,5,0.0,1.0,0.125,0.0
ACC01399,2019-07-13,2480,Bangkok,8831.01,0,23214.17,10666.09,8,5,0.0,1.0,0.0,0.125
ACC01400,2022-08-25,1341,Northeast,21307.09,0,18326.3,8719.45,6,4,0.2728,1.0,0.0,0.1667
ACC01401,2017-07-26,3197,Bangkok,17726.09,0,4026.57,4244.11,5,5,0.3962,1.0,0.0,0.0
ACC01402,2020-10-02,2033,Bangkok,8844.22,0,20969.26,13036.95,2,5,0.0,1.0,0.0,0.5
ACC01403,2019-10-19,2382,Bangkok,26148.1,0,39728.94,7382.44,7,11,0.1343,1.0,0.0,0.2857
ACC01404,2020-12-02,1972,Central,10559.34,0,8579.21,2284.27,9,4,0.0364,1.0,0.0,0.0
ACC01405,2019-01-30,2644,North,5596.42,0,2862.4,3989.1,6,5,0.2491,1.0,0.0,0.0
ACC01406,2019-11-01,2369,Bangkok,1485.84,0,52408.42,1723.94,14,5,0.0,1.0,0.1053,0.1429
ACC01407,2016-12-14,3421,Northeast,17552.48,0,7342.36,46465.4,6,13,0.0,1.0,0.1053,0.0
ACC01408,2024-04-19,738,Central,47986.35,0,2499.73,5711.12,3,8,0.3102,1.0,0.0,0.0
ACC01409,2022-11-10,1264,North,6271.1,0,22839.51,2767.71,9,7,0.0272,1.0,0.0,0.1111
ACC01410,2024-05-08,719,Northeast,23868.12,0,7063.93,33235.54,6,10,1.0,1.0,0.0,0.0
ACC01411,2022-04-17,1471,Bangkok,21031.78,0,1878.62,23885.1,4,8,0.0,1.0,0.0,0.0
ACC01412,2024-11-09,534,Bangkok,15989.95,0,3395.68,46568.09,4,5,0.0,1.0,0.0,0.0
ACC01413,2017-09-19,3142,Central,20396.44,0,18823.59,8584.21,6,13,0.0124,1.0,0.0,0.1667
ACC01414,2020-10-20,2015,South,25444.9,0,2741.62,31551.29,5,9,0.0548,1.0,0.0,0.0
ACC01415,2018-03-08,2972,North,5876.0,0,1703.98,9795.08,4,8,0.0,1.0,0.0,0.0
ACC01416,2017-04-06,3308,Central,21593.7,0,2160.41,7651.0,2,6,0.2151,1.0,0.0,0.0
ACC01417,2020-05-06,2182,Northeast,25130.36,0,2151.93,3065.36,4,3,0.0,1.0,0.0,0.0
ACC01418,2016-11-20,3445,East,5172.57,0,52436.85,11610.71,6,13,0.0119,1.0,0.0,0.0
ACC01419,2025-08-06,264,Northeast,26507.44,0,6276.99,33503.93,4,6,0.0,1.0,0.0,0.25
ACC01420,2026-03-01,57,North,23573.32,0,22245.44,2344.4,4,3,0.0,1.0,0.0,0.25
ACC01421,2023-01-21,1192,West,61790.53,0,21181.33,19557.68,10,7,0.0846,1.0,0.0,0.1
ACC01422,2024-10-08,566,Central,28620.18,0,6830.9,12727.61,9,8,0.0918,1.0,0.0,0.0
ACC01423,2020-04-09,2209,Central,66568.06,0,67300.19,2440.3,9,6,0.0211,1.0,0.1333,0.2222
ACC01424,2023-12-31,848,Central,26414.73,0,9852.87,14695.47,5,9,0.4224,1.0,0.0,0.0
ACC01425,2021-09-29,1671,East,12379.0,0,16307.24,0.0,7,0,0.0,1.0,0.0,0.1429
ACC01426,2022-04-27,1461,East,3706.98,0,34267.96,6938.34,7,7,0.0,1.0,0.0,0.2857
ACC01427,2019-03-18,2597,Northeast,72784.42,0,6524.44,3836.32,9,2,0.327,1.0,0.0909,0.0
ACC01428,2019-12-16,2324,Bangkok,45244.26,0,32608.1,6724.58,5,6,0.0,1.0,0.0,0.2
ACC01429,2017-09-28,3133,Bangkok,6330.36,0,6622.84,2538.88,9,4,0.3427,1.0,0.0,0.0
ACC01430,2016-09-11,3515,Northeast,27886.51,0,6686.52,32573.9,5,6,0.0,1.0,0.0909,0.0
ACC01431,2019-05-20,2534,Northeast,53027.65,0,2574.34,6011.04,5,5,0.0406,1.0,0.0,0.0
ACC01432,2017-07-03,3220,North,118127.05,0,9601.38,6806.19,4,7,0.2952,1.0,0.0909,0.0
